time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	stairVoteScore	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
5.927	-0.447167	-0.108622	1.75785	-0.325895	-0.340032	2.12979	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.35468	1.13779	0.216888	ground	0	ground	0	-1	9
5.948	-0.397899	0.019943	1.40883	-0.275244	-0.210409	1.77187	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.37554	1.09823	0.277314	ground	0	ground	0	-1	9
5.968	0.292411	0.874036	1.19761	0.412991	0.640465	1.55285	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.38441	1.08142	0.302988	ground	0	ground	0	-1	9
5.987	0.741515	1.11334	1.53702	0.857784	0.875373	1.8828	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.40932	1.08863	0.320698	ground	0	ground	0	-1	9
6.007	0.681185	0.712581	2.16773	0.793467	0.472238	2.50094	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.46391	1.08036	0.383542	ground	0	ground	0	-1	9
6.027	-0.40193	-0.350458	2.81546	-0.2882	-0.587847	3.13292	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.54736	1.05908	0.488276	ground	0	ground	0	-1	9
6.047	-2.17664	-1.63962	3.92186	-2.05259	-1.86762	4.21813	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.68089	1.14488	0.536015	ground	0	ground	0	-1	9
6.066	-2.897	-1.74947	3.0915	-2.75909	-1.96759	3.37082	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.76539	1.25708	0.508315	ground	0	ground	0	-1	9
6.087	-1.80091	-0.745571	0.46473	-1.65469	-0.958869	0.740338	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.71414	1.28984	0.424294	ground	0	ground	0	-1	9
6.108	-1.0333	-0.204402	-1.19046	-0.882644	-0.415611	-0.910281	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.67395	1.27413	0.399814	ground	0	ground	0	-1	9
6.127	-0.7868	-0.278525	-1.36474	-0.632959	-0.487286	-1.07914	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.64421	1.25037	0.39384	ground	0	ground	0	-1	9
6.147	-0.55796	-0.26096	-1.46723	-0.402099	-0.467372	-1.17571	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.62078	1.21867	0.402106	ground	0	ground	0	-1	9
6.167	-0.134196	-0.271178	-1.61864	0.0215568	-0.475202	-1.32049	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.60577	1.18152	0.424241	ground	0	ground	0	-1	9
6.187	0.257882	-0.490923	-1.23593	0.411567	-0.691472	-0.933089	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.57213	1.16268	0.409449	ground	0	ground	0	-1	9
6.207	0.069765	-0.779997	-0.730473	0.222332	-0.975644	-0.425497	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.5148	1.15458	0.360219	ground	0	ground	0	-1	9
6.226	-0.371544	-0.69272	-0.934426	-0.217882	-0.883925	-0.626303	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.47038	1.14237	0.328004	ground	0	ground	0	-1	9
6.248	-0.473614	-0.110836	-1.61697	-0.318352	-0.300531	-1.3023	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.46197	1.10714	0.354829	ground	0	ground	0	-1	9
6.267	-0.133694	0.546269	-2.3595	0.0214602	0.354791	-2.0346	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.4906	1.06956	0.421046	ground	0	ground	0	-1	9
6.287	0.387057	0.870828	-2.46797	0.5395	0.675954	-2.13237	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.52269	1.05932	0.463369	ground	0	ground	0	-1	9
6.306	0.798243	1.02103	-2.11628	0.945933	0.822027	-1.77177	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.53515	1.06902	0.466129	ground	0	ground	0	-1	9
6.327	0.960548	1.12733	-1.71239	1.1027	0.923685	-1.36104	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.52644	1.08749	0.438952	ground	0	ground	0	-1	9
6.346	1.09329	0.90343	-1.06166	1.22926	0.696284	-0.706758	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.48546	1.10375	0.381704	ground	0	ground	0	-1	9
6.366	1.03339	0.71277	-0.457107	1.16352	0.503096	-0.101695	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.41627	1.11195	0.304323	ground	0	ground	0	-1	9
6.387	0.492412	0.651446	-0.061523	0.619424	0.439563	0.292419	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.36008	1.09433	0.26575	ground	0	ground	0	-1	9
6.406	-0.038641	0.410739	0.623187	0.087929	0.197862	0.972244	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.34068	1.05044	0.290249	ground	0	ground	0	-1	9
6.429	0.115402	0.565597	0.892163	0.240762	0.350957	1.23501	0.3	1.08787	1.56086	1.39082	1.51303	1.42959	0.921725	0.592445	0.0820411	1.3354	1.01919	0.316207	ground	0	ground	0	-1	9
6.466	0.504991	0.847502	0.804791	0.627199	0.629697	1.1419	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.32573	1.01267	0.313054	ground	0	ground	1	10	10
6.469	0.741846	1.04409	0.778405	0.859734	0.82215	1.10994	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.31494	1.02152	0.29342	ground	0	ground	0	-1	10
6.485	0.181873	1.06107	0.742072	0.298262	0.834937	1.06824	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.3026	1.01477	0.28783	ground	0	ground	0	-1	10
6.506	-0.618207	0.427496	1.28304	-0.499309	0.200357	1.60116	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.31753	0.990933	0.326596	ground	0	ground	0	-1	10
6.527	-0.892169	0.192781	1.89851	-0.769404	-0.0341859	2.20555	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.36193	0.979895	0.382036	ground	0	ground	0	-1	10
6.545	-0.828249	0.735153	1.27897	-0.701957	0.505645	1.57808	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.37274	0.974156	0.398582	ground	0	ground	0	-1	10
6.566	0.008521	1.04184	1.07316	0.134139	0.808269	1.36541	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.37237	0.966414	0.405958	ground	0	ground	0	-1	10
6.587	-0.253186	-0.2338	2.76573	-0.12693	-0.465033	3.04269	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.45589	0.942196	0.513692	ground	0	ground	0	-1	10
6.607	-1.55074	-1.4757	3.79125	-1.41737	-1.6984	4.04787	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.58549	1.00569	0.579795	ground	0	ground	0	-1	10
6.625	-1.92211	-0.697511	1.77715	-1.77979	-0.915608	2.02359	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.60739	1.05548	0.55191	ground	0	ground	0	-1	10
6.646	-1.07512	0.814136	-0.695607	-0.928136	0.593059	-0.446915	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.54937	1.05778	0.491589	ground	0	ground	0	-1	10
6.666	-0.879212	1.46871	-1.67056	-0.728565	1.24139	-1.41475	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.54264	1.07686	0.465777	ground	0	ground	0	-1	10
6.686	-1.18688	1.14621	-1.50694	-1.03105	0.914305	-1.24488	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.52775	1.09192	0.43583	ground	0	ground	0	-1	10
6.705	-1.38332	0.32585	-0.855618	-1.22136	0.0934705	-0.590593	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.48089	1.09857	0.382321	ground	0	ground	0	-1	10
6.726	-1.30704	-0.28301	-0.478404	-1.13935	-0.512813	-0.212312	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.41746	1.10611	0.311349	ground	0	ground	0	-1	10
6.745	-1.29264	-0.74868	-0.340139	-1.11933	-0.97359	-0.0736767	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.35027	1.12498	0.22529	ground	0	ground	0	-1	10
6.766	-1.57454	-0.911299	-0.634705	-1.39421	-1.13053	-0.366402	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.30108	1.15848	0.142597	ground	0	ground	0	-1	10
6.786	-1.70541	-0.749549	-1.11491	-1.51746	-0.963934	-0.842369	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.27814	1.19045	0.0876987	ground	0	ground	0	-1	10
6.806	-1.51012	-0.225876	-1.68774	-1.31556	-0.43806	-1.40813	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.28464	1.20025	0.0843912	ground	0	ground	0	-1	10
6.826	-0.829026	0.625377	-2.37954	-0.631295	0.411127	-2.08943	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.32488	1.17791	0.146975	ground	0	ground	0	-1	10
6.845	-0.025755	1.27267	-2.65054	0.171116	1.05313	-2.34863	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.37607	1.17236	0.20371	ground	0	ground	0	-1	10
6.865	0.493874	1.52536	-2.16745	0.687291	1.29929	-1.85621	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.40008	1.18724	0.212842	ground	0	ground	0	-1	10
6.886	0.426583	1.4558	-1.35428	0.6169	1.22358	-1.03782	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.38196	1.19639	0.185576	ground	0	ground	0	-1	10
6.905	0.329087	1.31203	-0.654667	0.516807	1.07441	-0.336519	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.32969	1.19618	0.133511	ground	0	ground	0	-1	10
6.926	0.473549	1.05967	0.141035	0.657963	0.817946	0.456887	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.28605	1.18886	0.0971928	ground	0	ground	0	-1	10
6.945	0.424802	0.855908	0.788582	0.60617	0.611108	1.09891	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.27669	1.17245	0.104241	ground	0	ground	0	-1	10
6.966	-0.231128	0.733633	0.740898	-0.0495115	0.486389	1.04597	0.15	1.02463	1.41443	1.78891	1.83298	1.69162	0.44908	0.685505	0.15513	1.26516	1.13828	0.126883	ground	0	ground	0	-1	10
6.998	-0.727413	0.815499	0.391813	-0.543068	0.565414	0.693403	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.23657	1.12056	0.11601	ground	0	ground	1	11	11
7.014	-0.470711	0.892147	0.128912	-0.284934	0.638851	0.428349	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.19616	1.09951	0.0966512	ground	0	ground	0	-1	11
7.026	-0.241539	0.182844	0.821199	-0.0554829	-0.0700994	1.11503	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.1921	1.049	0.1431	ground	0	ground	0	-1	11
7.045	-0.624116	-0.46591	1.32082	-0.43587	-0.715259	1.60658	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.21283	1.03843	0.174394	ground	0	ground	0	-1	11
7.066	-0.871376	-0.030666	0.975243	-0.679714	-0.278615	1.2547	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.21492	1.02324	0.191679	ground	0	ground	0	-1	11
7.086	-0.739199	0.128623	0.729912	-0.544799	-0.118729	1.00432	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.20439	0.999959	0.204432	ground	0	ground	0	-1	11
7.104	-0.357273	-0.509215	1.21385	-0.162059	-0.752785	1.48081	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.21821	0.988462	0.22975	ground	0	ground	0	-1	11
7.126	-0.786477	-1.98337	2.25688	-0.588307	-2.21581	2.51123	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.28286	1.05367	0.229195	ground	0	ground	0	-1	11
7.145	-1.53961	-3.1889	2.75367	-1.33473	-3.40423	2.99298	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.36837	1.18381	0.184557	ground	0	ground	0	-1	11
7.165	-1.53566	-2.81549	1.66678	-1.32413	-3.01567	1.89655	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.39478	1.2893	0.105479	ground	0	ground	0	-1	11
7.185	-0.537855	-2.0294	-0.073826	-0.324692	-2.21843	0.155172	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.3328	1.33694	-0.00414005	ground	0	ground	0	-1	11
7.205	0.137967	-1.62749	-0.321024	0.349374	-1.80743	-0.0915659	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.27074	1.36213	-0.0913991	ground	0	ground	0	-1	11
7.225	0.475635	-1.5329	0.042714	0.683607	-1.70428	0.270811	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.22074	1.38584	-0.165102	ground	0	ground	0	-1	11
7.245	0.289732	-1.47225	0.330115	0.495216	-1.63541	0.555421	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.18747	1.40199	-0.214514	ground	0	ground	0	-1	11
7.265	0.299983	-1.1513	0.175596	0.502939	-1.30789	0.398898	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.14804	1.40195	-0.253906	ground	0	ground	0	-1	11
7.284	0.550543	-0.565524	-0.482506	0.749732	-0.718502	-0.257908	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.10354	1.38377	-0.280237	ground	0	ground	0	-1	11
7.304	0.298804	0.139126	-1.56107	0.495503	-0.0137831	-1.32979	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.11485	1.33937	-0.22452	ground	0	ground	0	-1	11
7.325	0.201248	0.746593	-2.21742	0.395957	0.590715	-1.97621	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.15792	1.30796	-0.150041	ground	0	ground	0	-1	11
7.344	0.047607	0.7508	-2.17212	0.241105	0.591948	-1.92125	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.19609	1.27452	-0.0784347	ground	0	ground	0	-1	11
7.365	-0.201384	0.575083	-1.76404	-0.00784697	0.41415	-1.50561	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.21156	1.23151	-0.0199437	ground	0	ground	0	-1	11
7.385	-0.177231	0.834002	-1.89306	0.0162245	0.669703	-1.62645	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.23231	1.20342	0.0288813	ground	0	ground	0	-1	11
7.405	0.080637	1.14658	-2.0947	0.272722	0.977366	-1.81896	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.26164	1.19399	0.0676501	ground	0	ground	0	-1	11
7.424	0.141438	0.941031	-1.6205	0.331855	0.767962	-1.33803	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.26546	1.17612	0.0893392	ground	0	ground	0	-1	11
7.445	0.05587	0.4605	-0.839543	0.245056	0.285994	-0.554289	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.2299	1.13614	0.0937555	ground	0	ground	0	-1	11
7.464	-0.109656	0.376769	-0.39306	0.0791323	0.201251	-0.107267	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.17377	1.09015	0.0836186	ground	0	ground	0	-1	11
7.485	-0.028326	0.528013	-0.023698	0.15966	0.350733	0.260784	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.12812	1.05491	0.0732087	ground	0	ground	0	-1	11
7.504	0.075129	0.671538	0.082097	0.261799	0.491787	0.364747	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.08995	1.03002	0.0599292	ground	0	ground	0	-1	11
7.525	0.120771	0.992097	0.017578	0.305904	0.808284	0.298726	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.05039	1.02173	0.0286573	ground	0	ground	0	-1	11
7.545	0.417753	1.3861	-0.090432	0.599872	1.19628	0.189763	0.15	0.881858	1.30044	1.78891	1.57756	0.453084	0.537312	0.648828	0.17401	1.00736	1.03756	-0.0302002	ground	0	ground	0	-1	11
7.579	0.424312	1.01176	0.343438	0.603399	0.817827	0.620515	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	0.988016	1.0365	-0.0484811	ground	0	ground	1	12	12
7.589	-0.162766	-0.041226	1.30855	0.0162391	-0.233984	1.5777	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.0175	0.996399	0.0211007	ground	0	ground	0	-1	12
7.604	-1.01946	-0.255386	1.57871	-0.836255	-0.445904	1.83862	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.05856	0.993965	0.0645911	ground	0	ground	0	-1	12
7.625	-0.572945	0.102431	1.56997	-0.387789	-0.0876463	1.82073	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.09666	0.964145	0.132519	ground	0	ground	0	-1	12
7.644	0.285202	-0.53456	2.94219	0.468006	-0.721014	3.17698	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.20068	0.958917	0.241763	ground	0	ground	0	-1	12
7.664	-0.343219	-2.50305	4.76119	-0.159613	-2.67605	4.971	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.3892	1.04501	0.344185	ground	0	ground	0	-1	12
7.685	-1.356	-2.66145	4.74484	-1.16653	-2.82028	4.92988	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.56623	1.14536	0.420869	ground	0	ground	0	-1	12
7.704	-0.799756	-0.799711	1.77073	-0.607236	-0.953753	1.94599	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.58522	1.14463	0.440592	ground	0	ground	0	-1	12
7.725	-0.34149	0.366693	-0.237531	-0.148225	0.211588	-0.0619565	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.50906	1.10031	0.408743	ground	0	ground	0	-1	12
7.744	-0.706565	0.261459	-0.682258	-0.510734	0.105822	-0.50415	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.45881	1.07138	0.387435	ground	0	ground	0	-1	12
7.764	-1.15675	-0.494695	-0.541155	-0.956116	-0.64708	-0.361232	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.40393	1.07553	0.328399	ground	0	ground	0	-1	12
7.785	-1.13123	-0.813485	-0.836113	-0.925942	-0.961041	-0.652909	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.36638	1.08848	0.277898	ground	0	ground	0	-1	12
7.804	-1.03228	-0.862705	-1.36021	-0.822855	-1.00521	-1.17112	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.35662	1.09901	0.257607	ground	0	ground	0	-1	12
7.824	-1.20436	-1.02974	-1.55194	-0.989962	-1.16638	-1.35604	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.35659	1.12055	0.236036	ground	0	ground	0	-1	12
7.844	-1.2249	-1.19981	-1.36953	-1.00545	-1.32977	-1.16776	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.34715	1.14788	0.199267	ground	0	ground	0	-1	12
7.865	-0.976424	-0.882937	-1.594	-0.753188	-1.00783	-1.38527	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.34905	1.1534	0.195658	ground	0	ground	0	-1	12
7.884	-0.338063	0.010045	-2.10574	-0.114253	-0.114277	-1.88752	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.37598	1.10381	0.272171	ground	0	ground	0	-1	12
7.903	0.357142	0.854097	-2.62941	0.578047	0.726126	-2.39914	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.42713	1.09502	0.332114	ground	0	ground	0	-1	12
7.924	0.310914	1.35909	-2.98351	0.52916	1.22496	-2.73947	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.49275	1.10699	0.385764	ground	0	ground	0	-1	12
7.944	0.017122	1.42188	-2.57164	0.234191	1.28131	-2.31596	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.53391	1.11677	0.417146	ground	0	ground	0	-1	12
7.964	0.052487	1.03312	-1.7231	0.268208	0.888095	-1.46009	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.53022	1.10731	0.422908	ground	0	ground	0	-1	12
7.984	-0.130821	0.496527	-0.993731	0.0844758	0.349741	-0.727062	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.49006	1.06994	0.420126	ground	0	ground	0	-1	12
8.004	-0.337688	0.101642	-0.60007	-0.121779	-0.0449178	-0.331734	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.43215	1.02293	0.409216	ground	0	ground	0	-1	12
8.024	-0.505173	-0.148254	0.134108	-0.287818	-0.29334	0.400431	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.38056	0.992332	0.388229	ground	0	ground	0	-1	12
8.043	-0.690027	0.106092	0.068093	-0.470309	-0.0387988	0.332744	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.32817	0.96631	0.361859	ground	0	ground	0	-1	12
8.062	-0.547636	0.375628	-0.124574	-0.326278	0.229584	0.139377	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.26873	0.937943	0.330787	ground	0	ground	0	-1	12
8.082	-0.433934	0.142964	0.335287	-0.211513	-0.00306509	0.596242	0.15	0.716943	1.81494	1.78571	1.28026	0.262726	0.616985	0.469239	0.109217	1.23511	0.901622	0.333483	ground	0	ground	0	-1	12
8.118	-0.120104	-0.275495	1.35261	0.101805	-0.419416	1.60549	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.25363	0.878121	0.375504	ground	0	ground	1	13	13
8.128	-0.201696	-0.707336	2.01944	0.0201122	-0.847001	2.26097	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.30399	0.876577	0.427415	ground	0	ground	0	-1	13
8.142	-0.317172	-0.60098	1.97003	-0.0948869	-0.736942	2.2005	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.34882	0.869899	0.478918	ground	0	ground	0	-1	13
8.163	0.217711	-0.353629	1.27954	0.437796	-0.487143	1.50246	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.3565	0.859152	0.497347	ground	0	ground	0	-1	13
8.184	0.310022	-1.40615	1.9096	0.527457	-1.53197	2.12186	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.39477	0.897206	0.497561	ground	0	ground	0	-1	13
8.204	-0.370047	-3.05776	3.5718	-0.151849	-3.16766	3.76513	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.51329	1.01091	0.502375	ground	0	ground	0	-1	13
8.222	-0.81339	-3.2477	3.25407	-0.592216	-3.34081	3.43016	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.60913	1.13001	0.47912	ground	0	ground	0	-1	13
8.244	-0.036155	-2.14719	1.30985	0.184093	-2.2291	1.47852	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.6026	1.18534	0.417255	ground	0	ground	0	-1	13
8.264	0.57843	-1.37325	0.122641	0.794685	-1.44789	0.289852	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.53696	1.20866	0.328303	ground	0	ground	0	-1	13
8.284	0.572228	-1.45924	0.207987	0.784541	-1.5262	0.373322	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.47878	1.23403	0.244752	ground	0	ground	0	-1	13
8.303	0.520558	-1.31685	0.106862	0.729206	-1.37689	0.270836	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.41838	1.25023	0.168153	ground	0	ground	0	-1	13
8.323	0.581952	-0.91288	-0.4072	0.786647	-0.968059	-0.24201	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.35956	1.25009	0.109477	ground	0	ground	0	-1	13
8.343	0.652566	-0.615298	-0.931462	0.852975	-0.667125	-0.76244	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.32971	1.24173	0.0879811	ground	0	ground	0	-1	13
8.364	0.513415	-0.465386	-1.07598	0.710255	-0.514627	-0.902428	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.30834	1.2235	0.0848486	ground	0	ground	0	-1	13
8.384	0.032459	-0.378508	-1.09978	0.228152	-0.42561	-0.921589	0.2	1.06031	1.19428	1.85185	1.96354	1.58144	0.728543	0.76172	0.168634	1.28901	1.18647	0.10254	ground	0	ground	0	-1	13
