time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	stairVoteScore	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
23.38	0.6695	0.2769	1.2045	0.689461	0.283229	1.24671	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.50413	0.393906	1.11022	ground	0	ground	1	42	42
23.4	0.2179	-0.3174	1.539	0.236672	-0.309516	1.57331	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.50759	0.393692	1.1139	ground	0	ground	0	-1	42
23.42	-0.0276	-0.0418	1.7903	-0.00878388	-0.0337462	1.81548	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.52298	0.375751	1.14723	ground	0	ground	0	-1	42
23.44	-0.1296	0.0611	2.3183	-0.11023	0.0688081	2.33177	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.56342	0.363461	1.19996	ground	0	ground	0	-1	42
23.46	-0.2869	-0.1523	2.3265	-0.266192	-0.143869	2.32827	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.60167	0.360417	1.24125	ground	0	ground	0	-1	42
23.48	0.6179	0.7073	2.4776	0.635415	0.712152	2.46697	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.64493	0.390117	1.25481	ground	0	ground	0	-1	42
23.5	-0.0566	0.0701	2.1376	-0.0388899	0.0745776	2.11633	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.6685	0.374816	1.29368	ground	0	ground	0	-1	42
23.52	0.6347	-0.0185	2.0295	0.649148	-0.0139523	1.99819	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.68499	0.38854	1.29644	ground	0	ground	0	-1	42
23.54	0.4181	0.3573	1.8231	0.430385	0.360038	1.78283	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.68988	0.39717	1.29271	ground	0	ground	0	-1	42
23.56	-0.5222	-0.1096	1.4209	-0.507365	-0.106327	1.37373	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.67407	0.40323	1.27084	ground	0	ground	0	-1	42
23.58	-0.1998	0.3022	0.9242	-0.18404	0.303945	0.872646	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.634	0.400835	1.23316	ground	0	ground	0	-1	42
23.6	-0.2007	-0.5003	0.1153	-0.184016	-0.496062	0.0634274	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.55547	0.407248	1.14822	ground	0	ground	0	-1	42
23.62	-0.024	-0.1361	-0.1227	-0.00727903	-0.131202	-0.1737	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.48638	0.393456	1.09293	ground	0	ground	0	-1	42
23.64	-0.0181	0.3147	-0.9224	-0.00137214	0.318	-0.968533	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.46049	0.389683	1.07081	ground	0	ground	0	-1	42
23.66	0.8989	0.4711	-1.218	0.91105	0.472028	-1.25781	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.45036	0.421502	1.02885	ground	0	ground	0	-1	42
23.68	-0.3232	-0.232	-1.7582	-0.309495	-0.229917	-1.78902	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.46729	0.419705	1.04758	ground	0	ground	0	-1	42
23.7	0.0687	-0.2669	-2.3173	0.081993	-0.263493	-2.33638	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.51074	0.412517	1.09823	ground	0	ground	0	-1	42
23.72	0.185	0.1702	-2.4049	0.197301	0.172739	-2.41186	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.5558	0.405003	1.1508	ground	0	ground	0	-1	42
23.74	-0.0005	-0.1869	-2.4292	0.0117425	-0.183439	-2.42398	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.59921	0.393944	1.20526	ground	0	ground	0	-1	42
23.76	0.0331	-0.0806	-2.3921	0.0451158	-0.0767536	-2.37495	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.638	0.378698	1.2593	ground	0	ground	0	-1	42
23.78	-0.3134	0.2629	-2.3786	-0.299877	0.265413	-2.34964	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.67358	0.379786	1.29379	ground	0	ground	0	-1	42
23.8	0.0319	-0.1632	-1.8811	0.0451956	-0.159884	-1.84288	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.68204	0.369105	1.31294	ground	0	ground	0	-1	42
23.82	0.1534	-0.5896	-1.6055	0.165862	-0.583352	-1.55944	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.67591	0.380973	1.29494	ground	0	ground	0	-1	42
23.84	0.0983	-0.3903	-1.3514	0.110208	-0.382132	-1.29882	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.65706	0.38181	1.27525	ground	0	ground	0	-1	42
23.86	0.1711	0.003	-0.6898	0.182093	0.011112	-0.634029	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.60591	0.371841	1.23407	ground	0	ground	0	-1	42
23.88	0.4238	-0.559	0.0392	0.432619	-0.548134	0.094496	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.53034	0.388163	1.14217	ground	0	ground	0	-1	42
23.9	0.2811	-0.0891	0.6074	0.28847	-0.0778424	0.659382	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.48679	0.383695	1.10309	ground	0	ground	0	-1	42
23.92	0.0214	-0.4176	0.6774	0.0286258	-0.404311	0.725736	0.5	1.00433	0.202332	1.78571	1.79345	0.404451	0.0968736	0.940805	0.0969154	1.44874	0.384776	1.06396	ground	0	ground	0	-1	42
23.94	-0.3515	0.492	1.227	-0.342553	0.502763	1.26896	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.43975	0.395956	1.04379	ground	0	ground	1	43	43
23.96	-0.18	0.6495	2.0235	-0.170198	0.656962	2.05513	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.47052	0.41009	1.06043	ground	0	ground	0	-1	43
23.98	-0.0659	-0.3175	1.9851	-0.055817	-0.308488	2.00665	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.49732	0.405261	1.09206	ground	0	ground	0	-1	43
24	0.0757	0.077	2.1793	0.085354	0.0855817	2.18984	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.53195	0.391041	1.14091	ground	0	ground	0	-1	43
24.02	-0.1435	-0.2881	2.4174	-0.133177	-0.278121	2.4158	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.57614	0.386907	1.18923	ground	0	ground	0	-1	43
24.04	-0.2807	-0.0928	2.5392	-0.269025	-0.0824066	2.52492	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.62358	0.38163	1.24195	ground	0	ground	0	-1	43
24.06	-0.3565	0.541	2.3205	-0.343101	0.548636	2.29468	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.65714	0.394903	1.26223	ground	0	ground	0	-1	43
24.08	-0.4954	-0.14	1.9789	-0.479591	-0.131702	1.94332	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.67144	0.400025	1.27142	ground	0	ground	0	-1	43
24.1	-0.0705	-0.0858	1.6102	-0.0544173	-0.0771143	1.56675	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.66621	0.384743	1.28147	ground	0	ground	0	-1	43
24.12	-0.4409	-0.2828	1.1522	-0.422693	-0.272744	1.1032	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.63806	0.390658	1.2474	ground	0	ground	0	-1	43
24.14	-0.3002	0.3439	0.6107	-0.280583	0.352187	0.558894	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.5841	0.39364	1.19046	ground	0	ground	0	-1	43
24.16	-0.1182	-0.979	0.5306	-0.0980903	-0.96586	0.4764	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.52872	0.422499	1.10622	ground	0	ground	0	-1	43
24.18	-0.4008	-0.1328	-0.3309	-0.378787	-0.119062	-0.383174	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.47144	0.421227	1.05021	ground	0	ground	0	-1	43
24.2	0.1139	-0.0138	-0.7873	0.135234	-6.1292e-05	-0.835376	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.43964	0.406927	1.03271	ground	0	ground	0	-1	43
24.22	0.2221	-0.1983	-1.4915	0.242216	-0.183638	-1.53188	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.44425	0.401779	1.04247	ground	0	ground	0	-1	43
24.24	-0.1648	0.2591	-1.8717	-0.14396	0.272393	-1.90252	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.46716	0.397095	1.07007	ground	0	ground	0	-1	43
24.26	-0.1311	0.3606	-2.2825	-0.109709	0.372023	-2.30175	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.50889	0.396633	1.11226	ground	0	ground	0	-1	43
24.28	0.1612	-0.4236	-2.7941	0.181678	-0.410116	-2.79928	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.57341	0.399229	1.17418	ground	0	ground	0	-1	43
24.3	-0.2142	0.628	-2.7018	-0.192753	0.638277	-2.69345	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.62941	0.412605	1.21681	ground	0	ground	0	-1	43
24.32	-0.2348	-0.427	-2.7383	-0.212286	-0.41464	-2.7163	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.68376	0.415266	1.26849	ground	0	ground	0	-1	43
24.34	0.3589	0.3866	-2.6502	0.379506	0.396966	-2.61506	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.73032	0.421962	1.30836	ground	0	ground	0	-1	43
24.36	0.2653	0.0449	-2.2202	0.284477	0.0549892	-2.17413	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.75251	0.415351	1.33716	ground	0	ground	0	-1	43
24.38	0.1805	-0.1511	-1.4663	0.198679	-0.140306	-1.41313	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.73554	0.406745	1.3288	ground	0	ground	0	-1	43
24.4	0.2777	-0.1228	-1.211	0.294399	-0.111446	-1.15204	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.70637	0.402147	1.30422	ground	0	ground	0	-1	43
24.42	-0.5932	-0.0101	-0.4888	-0.573618	0.00124801	-0.427694	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.64243	0.410721	1.23171	ground	0	ground	0	-1	43
24.44	0.4062	0.0625	-0.064	0.423653	0.0734788	-0.00287986	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.56046	0.411684	1.14877	ground	0	ground	0	-1	43
24.46	0.1176	-0.276	0.5549	0.134378	-0.263696	0.61294	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.51308	0.405897	1.10718	ground	0	ground	0	-1	43
24.48	0.3032	-0.0702	0.8433	0.318378	-0.0576066	0.896833	0.5	0.94815	0.214234	1.78571	1.69312	0.220658	0.103643	0.930419	0.0952699	1.48227	0.40178	1.08049	ground	0	ground	0	-1	43
24.5	0.1161	-0.2312	1.5481	0.130621	-0.217514	1.59363	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.48784	0.394377	1.09346	ground	0	ground	1	44	44
24.52	0.0147	-0.3645	1.9949	0.0290751	-0.34906	2.03022	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.51496	0.392172	1.12278	ground	0	ground	0	-1	44
24.54	-0.0826	-0.2452	2.1192	-0.0678837	-0.228611	2.14375	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.5464	0.384487	1.16191	ground	0	ground	0	-1	44
24.56	0.1101	-0.345	2.4974	0.124192	-0.326769	2.50934	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.59454	0.382741	1.2118	ground	0	ground	0	-1	44
24.58	-0.0935	-0.126	2.5832	-0.0790108	-0.10723	2.58216	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.64392	0.370264	1.27366	ground	0	ground	0	-1	44
24.6	0.2604	0.1297	2.3733	0.273515	0.147728	2.3604	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.67975	0.367294	1.31245	ground	0	ground	0	-1	44
24.62	-0.4759	0.0362	2.1197	-0.460471	0.0539567	2.09627	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.70057	0.37211	1.32846	ground	0	ground	0	-1	44
24.64	-0.1625	0.5923	1.8263	-0.146336	0.607006	1.79386	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.70524	0.384724	1.32051	ground	0	ground	0	-1	44
24.66	0.6134	-0.6631	1.6306	0.626416	-0.645152	1.59016	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.69948	0.41045	1.28903	ground	0	ground	0	-1	44
24.68	-0.1878	0.1408	1.198	-0.17391	0.157955	1.15178	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.6721	0.401674	1.27043	ground	0	ground	0	-1	44
24.7	-0.0716	0.0019	0.5028	-0.0574213	0.0189593	0.454294	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.61121	0.384614	1.2266	ground	0	ground	0	-1	44
24.72	-0.2648	0.2447	0.0668	-0.249368	0.260451	0.0182023	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.53156	0.383412	1.14815	ground	0	ground	0	-1	44
24.74	0.1008	0.2149	-0.4137	0.115651	0.229497	-0.459986	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.47798	0.377091	1.10089	ground	0	ground	0	-1	44
24.76	-0.2209	-0.0495	-0.9432	-0.205019	-0.0347282	-0.984539	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.45331	0.368633	1.08467	ground	0	ground	0	-1	44
24.78	-0.0557	0.0518	-1.287	-0.03962	0.0662389	-1.3217	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.44673	0.354061	1.09267	ground	0	ground	0	-1	44
24.8	0.2547	-0.2232	-1.7347	0.269426	-0.207717	-1.76055	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.46242	0.353368	1.10905	ground	0	ground	0	-1	44
24.82	-0.2096	0.1841	-2.3848	-0.1939	0.198585	-2.3986	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.50923	0.349577	1.15965	ground	0	ground	0	-1	44
24.84	0.2366	-0.5637	-2.1765	0.251039	-0.546469	-2.17935	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.54273	0.362167	1.18057	ground	0	ground	0	-1	44
24.86	0.2467	0.233	-2.5794	0.259833	0.24898	-2.56933	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.59406	0.362052	1.23201	ground	0	ground	0	-1	44
24.88	0.3165	-0.007	-2.2864	0.327985	0.00893485	-2.26495	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.62761	0.360355	1.26725	ground	0	ground	0	-1	44
24.9	0.0422	-0.1461	-2.2519	0.0534167	-0.129514	-2.2193	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.65719	0.349342	1.30785	ground	0	ground	0	-1	44
24.92	0.9724	-0.0698	-2.0275	0.978699	-0.0529483	-1.98493	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.67358	0.380881	1.2927	ground	0	ground	0	-1	44
24.94	0.3164	-0.0478	-1.8404	0.321085	-0.0307935	-1.78884	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.67934	0.377965	1.30138	ground	0	ground	0	-1	44
24.96	0.0975	0.3892	-1.1185	0.101674	0.404175	-1.0616	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.64845	0.379905	1.26855	ground	0	ground	0	-1	44
24.98	-0.2628	0.97	-0.7946	-0.257333	0.980051	-0.734013	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.60273	0.411573	1.19116	ground	0	ground	0	-1	44
25	-0.0291	0.366	0.1451	-0.0235145	0.37417	0.204658	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.53283	0.40974	1.12309	ground	0	ground	0	-1	44
25.02	0.4279	-0.1696	0.7882	0.431318	-0.160623	0.843519	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.49836	0.412266	1.0861	ground	0	ground	0	-1	44
25.04	0.5129	0.1889	0.9733	0.513736	0.196888	1.02348	0.35	0.969568	0.200312	1.85185	1.7955	0.790067	0.131459	0.941493	0.127197	1.47462	0.419161	1.05546	ground	0	ground	0	-1	44
25.06	0.4435	0.202	1.6145	0.442115	0.208938	1.65635	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.48371	0.422653	1.06105	ground	0	ground	1	45	45
25.08	0.2356	-0.2775	1.8569	0.233044	-0.269209	1.88926	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.50398	0.419324	1.08466	ground	0	ground	0	-1	45
25.1	-0.3767	-0.3782	2.1678	-0.37736	-0.36806	2.18916	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.53824	0.424714	1.11353	ground	0	ground	0	-1	45
25.12	0.1461	-0.019	2.5593	0.144713	-0.0088152	2.56776	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.58972	0.410728	1.17899	ground	0	ground	0	-1	45
25.14	-0.3724	0.2423	2.494	-0.371918	0.251222	2.48994	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.63473	0.412632	1.2221	ground	0	ground	0	-1	45
25.16	-0.4462	-0.4835	2.69	-0.44349	-0.472205	2.67251	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.68662	0.424391	1.26223	ground	0	ground	0	-1	45
25.18	0.0717	-0.2163	2.1623	0.0740382	-0.20398	2.13409	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.70899	0.414022	1.29497	ground	0	ground	0	-1	45
25.2	0.157	0.1718	2.0762	0.158542	0.1832	2.03775	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.72543	0.405434	1.32	ground	0	ground	0	-1	45
25.22	0.271	0.0125	1.5344	0.271179	0.0237802	1.48847	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.71358	0.398773	1.31481	ground	0	ground	0	-1	45
25.24	0.1491	0.4249	1.1553	0.148532	0.433999	1.10382	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.68309	0.40177	1.28132	ground	0	ground	0	-1	45
25.26	0.1595	-0.4234	0.4322	0.158138	-0.412229	0.378819	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.61788	0.403758	1.21412	ground	0	ground	0	-1	45
25.28	-0.2954	0.7056	-0.0703	-0.295278	0.713187	-0.123063	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.54314	0.422165	1.12097	ground	0	ground	0	-1	45
25.3	-0.0315	-0.4614	-0.639	-0.0312215	-0.451544	-0.688304	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.5004	0.423688	1.07671	ground	0	ground	0	-1	45
25.32	-0.4521	-0.6087	-1.2744	-0.449562	-0.59585	-1.31709	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.49123	0.439824	1.05141	ground	0	ground	0	-1	45
25.34	-0.601	-0.0177	-1.5183	-0.59547	-0.00482553	-1.55318	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.49433	0.447608	1.04672	ground	0	ground	0	-1	45
25.36	0.2222	-0.3403	-1.9064	0.226591	-0.325788	-1.93157	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.51619	0.445069	1.07112	ground	0	ground	0	-1	45
25.38	-0.2259	-0.0116	-2.1991	-0.220401	0.00289704	-2.21315	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.55104	0.433837	1.1172	ground	0	ground	0	-1	45
25.4	0.2617	-0.0221	-2.2252	0.265863	-0.00756495	-2.22806	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.58489	0.425443	1.15945	ground	0	ground	0	-1	45
25.42	0.3325	-0.0587	-2.2808	0.334979	-0.0439441	-2.27224	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.61926	0.421064	1.19819	ground	0	ground	0	-1	45
25.44	-0.1858	-0.2527	-2.4697	-0.182404	-0.236754	-2.44883	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.66074	0.414954	1.24578	ground	0	ground	0	-1	45
25.46	0.1771	0.1298	-2.1498	0.179594	0.145017	-2.11829	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.68361	0.405748	1.27787	ground	0	ground	0	-1	45
25.48	-0.1983	-0.0952	-1.9792	-0.194827	-0.0795832	-1.93795	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.69633	0.395983	1.30035	ground	0	ground	0	-1	45
25.5	-0.5538	0.3311	-1.466	-0.547576	0.344983	-1.41763	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.6824	0.408544	1.27385	ground	0	ground	0	-1	45
25.52	0.037	-0.0541	-1.0684	0.0430082	-0.0400157	-1.01493	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.64902	0.391054	1.25797	ground	0	ground	0	-1	45
25.54	-0.1413	-0.2894	-0.1945	-0.134615	-0.273939	-0.14032	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.57359	0.386762	1.18682	ground	0	ground	0	-1	45
25.56	-0.132	-0.5063	0.1802	-0.124689	-0.488385	0.233208	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.50657	0.392627	1.11394	ground	0	ground	0	-1	45
25.58	0.5926	-0.0516	0.6497	0.596912	-0.0335165	0.699194	0.5	0.97553	0.198286	1.78571	1.74202	0.43104	0.141294	0.938544	0.108511	1.4662	0.402888	1.06331	ground	0	ground	0	-1	45
25.6	-0.4578	-0.3808	1.3834	-0.451221	-0.360903	1.42573	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.46418	0.411634	1.05254	ground	0	ground	1	46	46
25.62	0.1149	-0.405	1.3394	0.120872	-0.383177	1.37482	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.45971	0.411141	1.04857	ground	0	ground	0	-1	46
25.64	-0.2984	0.1582	1.7387	-0.290966	0.179122	1.76525	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.47499	0.407668	1.06732	ground	0	ground	0	-1	46
25.66	0.2725	-0.5333	2.4321	0.278534	-0.509816	2.44636	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.52355	0.416332	1.10722	ground	0	ground	0	-1	46
25.68	0.0895	0.4237	2.4758	0.0950565	0.444948	2.47761	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.57126	0.418265	1.15299	ground	0	ground	0	-1	46
25.7	0.1138	0.0479	2.5326	0.11876	0.0688027	2.52173	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.61878	0.404214	1.21457	ground	0	ground	0	-1	46
25.72	-0.2835	-0.0132	2.1973	-0.277148	0.00766418	2.1755	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.64662	0.397866	1.24875	ground	0	ground	0	-1	46
25.74	-0.2297	-0.3104	2.172	-0.222231	-0.288088	2.13945	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.67126	0.396165	1.27509	ground	0	ground	0	-1	46
25.76	0.2782	0.2293	2.1443	0.284241	0.250354	2.10119	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.69276	0.395295	1.29746	ground	0	ground	0	-1	46
25.78	0.5312	-0.0009	1.5418	0.534555	0.020053	1.4912	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.68268	0.402277	1.2804	ground	0	ground	0	-1	46
25.8	0.1441	-0.2058	0.9458	0.146717	-0.183923	0.890724	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.64308	0.393927	1.24915	ground	0	ground	0	-1	46
25.82	-0.2692	0.0599	0.3097	-0.26525	0.0813684	0.25335	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.57359	0.388103	1.18549	ground	0	ground	0	-1	46
25.84	0.1017	-0.5048	-0.2475	0.105122	-0.480915	-0.30233	0.5	0.984801	0.191965	1.78571	1.75857	0.614741	0.131345	0.9415	0.103666	1.51003	0.393311	1.11672	ground	0	ground	0	-1	46
