time_s	globalX	globalY	globalZ	pureX	pureY	pureZ	stairVoteScore	rmsZdivFreq	stepVarH	stepFreqHz	procRmsZ	dmag	recentStepVarYZ	energyFracZ	zPeakYRatio	envZ	envH	stairScore	fsmLabel	armSpin	floorGT	isStep	stepIdx	totalSteps
20.107	-0.414407	-0.60583	-0.903184	-0.556801	-0.699743	-0.95392	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.44516	0.945358	0.499797	ground	0	ground	0	-1	33
20.127	-0.730379	-1.01273	-1.94772	-0.868409	-1.10111	-1.98846	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.47232	0.968208	0.504113	ground	0	ground	0	-1	33
20.147	-0.294184	-0.996516	-1.96662	-0.430053	-1.07947	-1.99733	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.49857	0.977897	0.520675	ground	0	ground	0	-1	33
20.167	0.552301	-0.673696	-1.31655	0.41435	-0.752868	-1.34052	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.49067	0.97197	0.518699	ground	0	ground	0	-1	33
20.187	0.949482	-0.407626	-1.17466	0.807473	-0.484364	-1.19263	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.47577	0.970452	0.505315	ground	0	ground	0	-1	33
20.207	1.06472	-0.14304	-1.06973	0.918099	-0.21868	-1.08227	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.45609	0.969118	0.486974	ground	0	ground	0	-1	33
20.227	1.31481	0.224395	-0.729247	1.16234	0.148012	-0.738077	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.42019	0.979249	0.440943	ground	0	ground	0	-1	33
20.247	1.59117	0.209856	-0.460795	1.43151	0.132805	-0.467277	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.37255	1.00217	0.370376	ground	0	ground	0	-1	33
20.268	1.10131	-0.088338	-1.10233	0.936941	-0.164562	-1.10327	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.35908	0.999625	0.359457	ground	0	ground	0	-1	33
20.286	0.180028	-0.21904	-1.91989	0.0155849	-0.293787	-1.91123	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.38669	0.964354	0.422336	ground	0	ground	0	-1	33
20.307	-0.286486	-0.189044	-1.80409	-0.448674	-0.262472	-1.78645	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.40668	0.942126	0.464551	ground	0	ground	0	-1	33
20.327	-0.685494	-0.210359	-1.80441	-0.843444	-0.282369	-1.77783	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.42524	0.939493	0.485742	ground	0	ground	0	-1	33
20.347	-0.957144	-0.324498	-1.90868	-1.10952	-0.394525	-1.8727	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.44761	0.951397	0.496211	ground	0	ground	0	-1	33
20.367	-1.00866	-0.421184	-1.79026	-1.15523	-0.488755	-1.7455	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.4625	0.966545	0.495958	ground	0	ground	0	-1	33
20.387	-0.732159	-0.381719	-1.37965	-0.874335	-0.447043	-1.32821	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.45579	0.967318	0.488471	ground	0	ground	0	-1	33
20.406	-0.243296	-0.216831	-0.737273	-0.383544	-0.280745	-0.68241	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.41712	0.942718	0.474402	ground	0	ground	0	-1	33
20.427	0.000435	-0.269574	-0.392126	-0.139114	-0.33182	-0.335577	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.36304	0.913572	0.449471	ground	0	ground	0	-1	33
20.447	-0.08043	-0.399707	-0.539923	-0.218879	-0.459643	-0.480957	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.31894	0.893348	0.42559	ground	0	ground	0	-1	33
20.467	-0.057009	-0.24355	-0.112006	-0.194481	-0.301969	-0.0527751	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.25563	0.86664	0.38899	ground	0	ground	0	-1	33
20.486	0.240495	0.001481	0.692266	0.102508	-0.0566534	0.747739	0	0.868295	1.65216	1.78891	1.5533	1.09585	0.456981	0.593506	0.0544534	1.23024	0.829164	0.401072	ground	0	ground	0	-1	33
20.527	0.481118	0.136404	1.38088	0.341415	0.0778783	1.42918	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.24018	0.805215	0.434968	ground	0	ground	1	34	34
20.529	0.407918	-0.006406	1.77873	0.266874	-0.0646071	1.81789	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.26907	0.778683	0.490385	ground	0	ground	0	-1	34
20.547	0.131415	-0.080117	1.82506	-0.00958084	-0.137626	1.85489	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.29836	0.746647	0.551712	ground	0	ground	0	-1	34
20.567	0.110861	0.126984	1.86433	-0.0299842	0.0691272	1.88469	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.32768	0.713082	0.614594	ground	0	ground	0	-1	34
20.587	1.16282	0.72469	2.32125	1.01687	0.663499	2.3299	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.37779	0.738137	0.63965	ground	0	ground	0	-1	34
20.607	1.84614	1.11959	3.30538	1.69168	1.05311	3.29746	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.47377	0.800865	0.672906	ground	0	ground	0	-1	34
20.627	2.24443	1.52661	3.21438	2.07953	1.45283	3.19044	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.5596	0.88766	0.671944	ground	0	ground	0	-1	34
20.647	1.29428	1.51314	1.41403	1.12373	1.43216	1.38313	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.55078	0.934296	0.616484	ground	0	ground	0	-1	34
20.667	0.717965	1.42768	-0.379445	0.544675	1.33996	-0.40829	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.49366	0.959903	0.533753	ground	0	ground	0	-1	34
20.687	0.592689	1.62057	-0.775769	0.417302	1.52519	-0.800591	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.459	0.99097	0.468032	ground	0	ground	0	-1	34
20.707	0.944418	1.77498	-0.472121	0.765186	1.6712	-0.494458	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.41078	1.03332	0.377451	ground	0	ground	0	-1	34
20.726	0.850047	1.52183	-0.574654	0.667461	1.41096	-0.594006	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.36994	1.0597	0.310235	ground	0	ground	0	-1	34
20.747	0.235833	1.23038	-0.934234	0.0529808	1.11392	-0.948818	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.34888	1.06248	0.286406	ground	0	ground	0	-1	34
20.767	-0.359299	0.908258	-1.26556	-0.53944	0.787835	-1.27374	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.34512	1.05709	0.288032	ground	0	ground	0	-1	34
20.787	-0.480685	0.445304	-1.42251	-0.657522	0.323257	-1.42354	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.34904	1.04087	0.308173	ground	0	ground	0	-1	34
20.807	-0.479167	-0.013032	-1.40473	-0.652724	-0.134404	-1.39873	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.35153	1.02215	0.32938	ground	0	ground	0	-1	34
20.827	-0.540514	-0.315365	-1.52955	-0.710501	-0.434553	-1.51593	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.35975	1.01268	0.347064	ground	0	ground	0	-1	34
20.846	-0.913529	-0.390327	-1.59925	-1.0781	-0.506968	-1.57771	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.37065	1.02162	0.349029	ground	0	ground	0	-1	34
20.867	-1.40438	-0.324397	-1.67928	-1.5611	-0.438832	-1.64945	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.38459	1.05162	0.332969	ground	0	ground	0	-1	34
20.886	-1.52538	-0.282479	-1.29376	-1.6737	-0.39493	-1.25761	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.37824	1.08502	0.293218	ground	0	ground	0	-1	34
20.906	-0.954213	-0.385393	-0.911765	-1.09701	-0.495355	-0.871234	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.35289	1.09095	0.261936	ground	0	ground	0	-1	34
20.926	-0.641975	-0.292182	-0.674264	-0.780853	-0.400133	-0.630564	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.31677	1.08027	0.236497	ground	0	ground	0	-1	34
20.947	-0.553561	0.059401	-0.356229	-0.688976	-0.0483072	-0.310966	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.26648	1.06079	0.205687	ground	0	ground	0	-1	34
20.967	0.062906	0.037233	0.263377	-0.0721469	-0.0701229	0.307096	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.21851	1.01279	0.205727	ground	0	ground	0	-1	34
20.987	0.594919	-0.196131	0.960889	0.457567	-0.301969	0.999585	0.35	0.877904	0.823428	1.78253	1.56489	1.1634	0.349728	0.747981	0.0836318	1.20757	0.989557	0.218008	ground	0	ground	0	-1	34
21.022	-0.307605	-0.60032	0.167241	-0.442732	-0.702628	0.204908	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.15743	0.981603	0.175829	ground	0	ground	1	35	35
21.027	-1.41298	-0.55997	-0.198487	-1.54037	-0.658966	-0.160016	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.10756	1.01629	0.0912687	ground	0	ground	0	-1	35
21.046	-1.24	-0.324716	0.520495	-1.36055	-0.421594	0.556171	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.07999	1.0367	0.0432953	ground	0	ground	0	-1	35
21.067	-0.748612	-0.036231	0.885141	-0.864816	-0.132443	0.916213	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.0718	1.02861	0.0431963	ground	0	ground	0	-1	35
21.086	0.502368	0.364959	1.267	0.384233	0.267403	1.29158	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.08279	1.00058	0.0822091	ground	0	ground	0	-1	35
21.107	0.457186	0.54655	2.02296	0.337356	0.446749	2.0373	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.13052	0.978545	0.151973	ground	0	ground	0	-1	35
21.127	0.113009	0.552371	2.11558	-0.00678711	0.450307	2.11927	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.17996	0.952135	0.22782	ground	0	ground	0	-1	35
21.147	0.202289	0.510472	2.24648	0.0820804	0.406366	2.23893	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.2329	0.925257	0.307646	ground	0	ground	0	-1	35
21.167	1.01104	0.488467	2.52497	0.886379	0.382439	2.50483	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.2965	0.927263	0.369237	ground	0	ground	0	-1	35
21.187	1.57855	0.464936	2.38648	1.44662	0.357114	2.35451	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.3494	0.955402	0.393998	ground	0	ground	0	-1	35
21.206	0.830692	0.172841	0.922575	0.695266	0.0646938	0.886147	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.32624	0.942545	0.383692	ground	0	ground	0	-1	35
21.227	-0.231386	-0.170478	-0.661285	-0.364978	-0.277232	-0.694225	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.29464	0.918334	0.376302	ground	0	ground	0	-1	35
21.246	-0.629693	-0.529104	-1.53198	-0.759468	-0.632679	-1.5571	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.30776	0.921841	0.385919	ground	0	ground	0	-1	35
21.267	-0.105614	-0.685276	-1.50108	-0.234213	-0.784907	-1.51857	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.3183	0.916704	0.401596	ground	0	ground	0	-1	35
21.286	0.503568	-0.431793	-1.04271	0.373095	-0.528766	-1.0549	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.30513	0.903226	0.401904	ground	0	ground	0	-1	35
21.307	0.769896	-0.108677	-0.879431	0.636225	-0.204622	-0.887156	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.28423	0.891481	0.39275	ground	0	ground	0	-1	35
21.327	0.975435	-0.005933	-0.784433	0.837556	-0.101369	-0.788197	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.25943	0.88909	0.370339	ground	0	ground	0	-1	35
21.347	1.46219	-0.110487	-0.679554	1.31769	-0.204893	-0.679902	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.23045	0.911312	0.319141	ground	0	ground	0	-1	35
21.366	1.41692	-0.226826	-0.843795	1.26606	-0.319626	-0.839922	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.21093	0.931036	0.279891	ground	0	ground	0	-1	35
21.387	0.908639	-0.396102	-1.38356	0.753987	-0.486457	-1.37279	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.21902	0.929349	0.289672	ground	0	ground	0	-1	35
21.406	0.304698	-0.358539	-1.6119	0.149296	-0.44665	-1.59313	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.23773	0.906428	0.331297	ground	0	ground	0	-1	35
21.427	-0.056043	-0.31111	-1.70916	-0.210388	-0.397225	-1.68193	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.25994	0.883582	0.376354	ground	0	ground	0	-1	35
21.447	-0.713564	-0.25208	-1.65657	-0.863569	-0.336504	-1.62119	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.278	0.885743	0.392255	ground	0	ground	0	-1	35
21.467	-1.15854	-0.383055	-1.55145	-1.302	-0.465142	-1.5085	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.28952	0.910586	0.378937	ground	0	ground	0	-1	35
21.486	-1.29902	-0.499783	-1.51266	-1.43527	-0.57896	-1.46236	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.29816	0.942439	0.355726	ground	0	ground	0	-1	35
21.507	-0.972581	-0.518654	-1.02008	-1.10329	-0.594842	-0.964931	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.2815	0.957988	0.323515	ground	0	ground	0	-1	35
21.526	-0.666584	-0.467649	-0.689058	-0.793304	-0.541118	-0.630735	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.24896	0.958103	0.290862	ground	0	ground	0	-1	35
21.547	-0.182043	-0.439694	-0.198759	-0.307219	-0.510597	-0.139734	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.1935	0.939993	0.253511	ground	0	ground	0	-1	35
21.567	0.034313	-0.484369	0.166925	-0.0904085	-0.552496	0.22482	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.14507	0.920985	0.224084	ground	0	ground	0	-1	35
21.587	-0.323386	-0.581981	-0.420279	-0.445867	-0.646857	-0.360572	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.10584	0.914218	0.191627	ground	0	ground	0	-1	35
21.606	-0.592285	-0.252324	-0.145816	-0.711192	-0.315614	-0.0856782	0.15	0.851569	1.43737	1.78571	1.52066	1.4519	0.408296	0.614769	0.200115	1.05484	0.907411	0.147425	ground	0	ground	0	-1	35
21.644	-0.030031	0.178057	0.843934	-0.148193	0.114193	0.899551	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.04707	0.871394	0.175677	ground	0	ground	1	36	36
21.646	0.751434	0.275589	1.52005	0.630105	0.210666	1.56779	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.07311	0.861044	0.212063	ground	0	ground	0	-1	36
21.667	0.7973	0.195956	1.71682	0.672591	0.130378	1.75574	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.10724	0.852248	0.254991	ground	0	ground	0	-1	36
21.688	0.384252	0.172521	1.6461	0.258246	0.106409	1.67659	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.13571	0.823601	0.312106	ground	0	ground	0	-1	36
21.707	1.15656	0.352796	1.76035	1.0254	0.28525	1.78189	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.16802	0.835637	0.332378	ground	0	ground	0	-1	36
21.727	1.22789	0.313363	2.16907	1.09124	0.244588	2.17965	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.2186	0.849772	0.368826	ground	0	ground	0	-1	36
21.746	1.95425	0.813263	2.91282	1.80852	0.740766	2.90879	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.30311	0.905	0.398107	ground	0	ground	0	-1	36
21.766	2.586	1.05182	3.68174	2.42807	0.974424	3.65932	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.42092	0.990565	0.430352	ground	0	ground	0	-1	36
21.787	1.8665	0.967864	2.16972	1.70003	0.886018	2.13656	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.4567	1.03689	0.41981	ground	0	ground	0	-1	36
21.807	0.440924	1.05105	0.236137	0.273077	0.964362	0.201964	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.39396	1.03516	0.358803	ground	0	ground	0	-1	36
21.827	-0.158911	1.31765	-0.413794	-0.325124	1.2248	-0.445727	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.34655	1.04676	0.299789	ground	0	ground	0	-1	36
21.846	-0.187449	1.47904	-0.652434	-0.351894	1.37926	-0.680945	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.31327	1.0656	0.247674	ground	0	ground	0	-1	36
21.867	-0.238441	1.38324	-1.00082	-0.400872	1.27704	-1.02418	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.29882	1.07924	0.219575	ground	0	ground	0	-1	36
21.887	-0.444042	1.14548	-1.62061	-0.60344	1.03409	-1.63575	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.31566	1.08514	0.23052	ground	0	ground	0	-1	36
21.907	-0.524886	0.909233	-1.95678	-0.680863	0.793852	-1.96206	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.34798	1.08318	0.264806	ground	0	ground	0	-1	36
21.926	-0.205766	0.672342	-1.83244	-0.359934	0.554176	-1.82854	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.37201	1.06206	0.309952	ground	0	ground	0	-1	36
21.946	0.200608	0.236522	-1.6949	0.0462076	0.117764	-1.68254	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.38754	1.01528	0.372256	ground	0	ground	0	-1	36
21.967	0.378195	-0.010376	-1.58371	0.222676	-0.128488	-1.56349	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.39634	0.977372	0.418964	ground	0	ground	0	-1	36
21.987	-0.248808	-0.05681	-1.99693	-0.402306	-0.174047	-1.96683	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.42486	0.95042	0.47444	ground	0	ground	0	-1	36
22.007	-0.805495	0.015375	-1.753	-0.954198	-0.101353	-1.71428	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.43933	0.950877	0.488454	ground	0	ground	0	-1	36
22.027	-1.04326	0.030447	-1.52803	-1.186	-0.0858497	-1.48187	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.44146	0.962789	0.478669	ground	0	ground	0	-1	36
22.046	-1.03538	0.004055	-1.31766	-1.17223	-0.11168	-1.26515	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.43264	0.973526	0.459116	ground	0	ground	0	-1	36
22.067	-0.996935	0.134498	-1.03327	-1.12812	0.0186687	-0.975848	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.4098	0.981263	0.428539	ground	0	ground	0	-1	36
22.087	-0.619658	0.186597	-0.334734	-0.747087	0.0704139	-0.275926	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.35311	0.96972	0.383388	ground	0	ground	0	-1	36
22.106	-0.135886	0.076763	0.410424	-0.261999	-0.039223	0.466886	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.3088	0.93448	0.374317	ground	0	ground	0	-1	36
22.126	-0.386915	-0.221738	0.655647	-0.510462	-0.336035	0.708548	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.27878	0.918313	0.360472	ground	0	ground	0	-1	36
22.147	-1.07619	-0.512375	0.222701	-1.19374	-0.623539	0.274224	0.35	0.730741	0.810456	1.78891	1.30723	1.07225	0.365963	0.676881	0.29522	1.22856	0.939736	0.288821	ground	0	ground	0	-1	36
22.18	-1.4421	-0.406862	0.367884	-1.55185	-0.515436	0.41731	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.18799	0.97451	0.213484	ground	0	ground	1	37	37
22.186	-1.22482	-0.109641	0.824376	-1.3279	-0.217124	0.869433	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.17207	0.993061	0.179005	ground	0	ground	0	-1	37
22.205	-0.382709	0.129499	1.29202	-0.483358	0.0219061	1.33039	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.17998	0.967601	0.212382	ground	0	ground	0	-1	37
22.227	0.926301	0.368823	2.08395	0.821524	0.259924	2.11171	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.22657	0.962304	0.264265	ground	0	ground	0	-1	37
22.246	1.50301	0.173062	2.214	1.39124	0.0638421	2.23055	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.27677	0.983824	0.292944	ground	0	ground	0	-1	37
22.266	-0.166097	0.074888	2.12981	-0.276476	-0.0341602	2.13563	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.31971	0.948562	0.37115	ground	0	ground	0	-1	37
22.286	-0.551089	0.281971	2.24954	-0.65816	0.172058	2.24408	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.36593	0.935148	0.430782	ground	0	ground	0	-1	37
22.306	0.824646	0.331805	3.10804	0.713987	0.220783	3.08707	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.45199	0.925757	0.526229	ground	0	ground	0	-1	37
22.325	1.8114	-0.033452	2.7584	1.69224	-0.143752	2.72374	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.51557	0.964386	0.551188	ground	0	ground	0	-1	37
22.346	0.798745	-0.712994	0.300445	0.676184	-0.819177	0.264459	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.45302	0.969277	0.483742	ground	0	ground	0	-1	37
22.366	-0.440605	-0.755475	-1.18896	-0.56035	-0.85735	-1.21882	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.44131	0.972025	0.469284	ground	0	ground	0	-1	37
22.386	-0.699805	-0.888119	-1.55656	-0.815452	-0.985044	-1.57849	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.44817	0.987362	0.460805	ground	0	ground	0	-1	37
22.406	0.332501	-1.00628	-1.17638	0.215769	-1.09769	-1.19232	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.43538	0.993929	0.441446	ground	0	ground	0	-1	37
22.427	1.13873	-0.893701	-0.927839	1.01689	-0.980185	-0.939058	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.41056	1.01485	0.395708	ground	0	ground	0	-1	37
22.446	1.42183	-0.570797	-0.691997	1.29348	-0.653994	-0.6997	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.37502	1.03658	0.338436	ground	0	ground	0	-1	37
22.466	1.75938	-0.197828	-0.480012	1.62289	-0.27962	-0.485277	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.33053	1.06709	0.263438	ground	0	ground	0	-1	37
22.486	2.11763	-0.073195	-0.420236	1.97123	-0.154212	-0.423373	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.28517	1.1126	0.172572	ground	0	ground	0	-1	37
22.507	2.04911	-0.096279	-0.618059	1.89319	-0.17641	-0.61809	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.25182	1.15204	0.0997785	ground	0	ground	0	-1	37
22.526	1.40412	-0.145248	-1.07247	1.24196	-0.224252	-1.06714	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.24258	1.15754	0.0850441	ground	0	ground	0	-1	37
22.548	0.606353	-0.212015	-1.56437	0.441975	-0.289564	-1.55124	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.25802	1.12608	0.131935	ground	0	ground	0	-1	37
22.567	-0.080618	-0.311855	-2.09004	-0.243771	-0.387457	-2.06653	0.45	0.970422	1.24583	1.66389	1.61468	0.793089	0.307393	0.676174	0.180702	1.29844	1.09267	0.205776	ground	0	ground	0	-1	37
